Date,PollenConc
2019-04-27 14:00:00,48.780487799999996
2019-04-27 15:00:00,32.520325199999995
2019-04-27 16:00:00,20.32520325
2019-04-27 17:00:00,44.71544715
2019-04-27 18:00:00,77.23577236
2019-04-27 19:00:00,56.91056911
2019-04-27 20:00:00,73.17073171
2019-04-27 21:00:00,24.390243899999998
2019-04-27 22:00:00,8.130081301
2019-04-27 23:00:00,4.06504065
2019-04-28 00:00:00,24.390243899999998
2019-04-28 01:00:00,16.260162599999997
2019-04-28 02:00:00,20.32520325
2019-04-28 03:00:00,28.45528455
2019-04-28 04:00:00,8.130081301
2019-04-28 05:00:00,8.130081301
2019-04-28 06:00:00,4.06504065
2019-04-28 07:00:00,12.19512195
2019-04-28 08:00:00,8.130081301
2019-04-28 09:00:00,32.520325199999995
2019-04-28 10:00:00,32.520325199999995
2019-04-28 11:00:00,36.58536585
2019-04-28 12:00:00,8.130081301
2019-04-28 13:00:00,16.260162599999997
2019-04-28 14:00:00,36.58536585
2019-04-28 15:00:00,20.32520325
2019-04-28 16:00:00,16.260162599999997
2019-04-28 17:00:00,16.260162599999997
2019-04-28 18:00:00,12.19512195
2019-04-28 19:00:00,28.45528455
2019-04-28 20:00:00,8.130081301
2019-04-28 21:00:00,8.130081301
2019-04-28 22:00:00,8.130081301
2019-04-28 23:00:00,0.0
2019-04-29 00:00:00,0.0
2019-04-29 01:00:00,0.0
2019-04-29 02:00:00,4.06504065
2019-04-29 03:00:00,4.06504065
2019-04-29 04:00:00,4.06504065
2019-04-29 05:00:00,8.130081301
2019-04-29 06:00:00,28.45528455
2019-04-29 07:00:00,32.520325199999995
2019-04-29 08:00:00,40.6504065
2019-04-29 09:00:00,32.520325199999995
2019-04-29 10:00:00,69.10569106
2019-04-29 11:00:00,73.17073171
2019-04-29 12:00:00,60.97560976
2019-04-29 13:00:00,56.91056911
2019-04-29 14:00:00,56.91056911
2019-04-29 15:00:00,109.7560976
2019-04-29 16:00:00,93.49593496
2019-04-29 17:00:00,56.91056911
2019-04-29 18:00:00,28.45528455
2019-04-29 19:00:00,20.32520325
